icon_id,subject_term,category,creator_name,source_book,source_chapter,source_text
icon_4d97f50e,龍樹驗丹圖,Landscape,常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_f3ee3bbb,先賢卷軸,Painting (General),常粲,《益州名画录》,卷上·妙格中品,"常粲者, 雍京人也。咸通年路侍中（巖）牧蜀之日, 自京入蜀, 路公賓禮待之。粲善傳神、雜畫, 有《七賢像》《六逸像》《女媧、伏羲、神農像》(謂之《三皇圖》)《立釋迦像》《五天胡僧像》《孔子西周問禮像》《名醫下蠱像》《摴蒲圖》《龍樹驗丹圖》《先賢卷軸》, 至今好事者收得, 為後學師範矣。"
icon_b8521fed,泗州和尚真,Portrait,常粲,《益州名画录》,卷上·妙格中品,"自駕歸京, 韋相國（昭慶）授西川節制, 陳太師與監護田軍容（令孜）拒命據城, 王蜀先主時為行軍司馬, 重圍三年, 陳太師、田軍容以城降。既克下, 王先主拜僖宗御容, 於時繪壁百寮咸在, 唯不見陳太師、田軍容真, 因問二公何無寫貌? 寺僧對雲: “拒扞王師, 近方塗抹。” 先主曰: “某豈與丹青為參商!” 遽命重寫。常待詔曰: “不必援毫。” 乃挼皂莢水洗之, 而風姿宛然。先主嘉賞, 賜以金帛。常公自言: “我畫屋爛梁摧之外, 雨淋水洗, 終無剝落者矣。” 眾歎所謂前無去者, 後無繼者。僞通王（宗裕）性多猜忌, 或於媵嬖意欲寫貌, 惡人久見, 謂常待詔曰: “頗不熟視審觀, 可乎?” 常公但諾之。王曰: “夫人至矣。” 立斯須而退, 翌日想貌, 姿容短長, 無遺毫髮, 其敏妙皆此類也。玉局化寫王蜀先主為使相日真容, 後移在龍興觀天寶院壽昌殿上。大聖慈寺興善院《泗州和尚真》《華亭張居士真》, 寶曆寺《請塔天王》, 寧蜀寺《都官土地》, 並重胤筆, 見存。"
icon_36ea191a,華亭張居士真,Portrait,常粲,《益州名画录》,卷上·妙格中品,"自駕歸京, 韋相國（昭慶）授西川節制, 陳太師與監護田軍容（令孜）拒命據城, 王蜀先主時為行軍司馬, 重圍三年, 陳太師、田軍容以城降。既克下, 王先主拜僖宗御容, 於時繪壁百寮咸在, 唯不見陳太師、田軍容真, 因問二公何無寫貌? 寺僧對雲: “拒扞王師, 近方塗抹。” 先主曰: “某豈與丹青為參商!” 遽命重寫。常待詔曰: “不必援毫。” 乃挼皂莢水洗之, 而風姿宛然。先主嘉賞, 賜以金帛。常公自言: “我畫屋爛梁摧之外, 雨淋水洗, 終無剝落者矣。” 眾歎所謂前無去者, 後無繼者。僞通王（宗裕）性多猜忌, 或於媵嬖意欲寫貌, 惡人久見, 謂常待詔曰: “頗不熟視審觀, 可乎?” 常公但諾之。王曰: “夫人至矣。” 立斯須而退, 翌日想貌, 姿容短長, 無遺毫髮, 其敏妙皆此類也。玉局化寫王蜀先主為使相日真容, 後移在龍興觀天寶院壽昌殿上。大聖慈寺興善院《泗州和尚真》《華亭張居士真》, 寶曆寺《請塔天王》, 寧蜀寺《都官土地》, 並重胤筆, 見存。"
icon_f16a7374,請塔天王,Religious Figure,常粲,《益州名画录》,卷上·妙格中品,"自駕歸京, 韋相國（昭慶）授西川節制, 陳太師與監護田軍容（令孜）拒命據城, 王蜀先主時為行軍司馬, 重圍三年, 陳太師、田軍容以城降。既克下, 王先主拜僖宗御容, 於時繪壁百寮咸在, 唯不見陳太師、田軍容真, 因問二公何無寫貌? 寺僧對雲: “拒扞王師, 近方塗抹。” 先主曰: “某豈與丹青為參商!” 遽命重寫。常待詔曰: “不必援毫。” 乃挼皂莢水洗之, 而風姿宛然。先主嘉賞, 賜以金帛。常公自言: “我畫屋爛梁摧之外, 雨淋水洗, 終無剝落者矣。” 眾歎所謂前無去者, 後無繼者。僞通王（宗裕）性多猜忌, 或於媵嬖意欲寫貌, 惡人久見, 謂常待詔曰: “頗不熟視審觀, 可乎?” 常公但諾之。王曰: “夫人至矣。” 立斯須而退, 翌日想貌, 姿容短長, 無遺毫髮, 其敏妙皆此類也。玉局化寫王蜀先主為使相日真容, 後移在龍興觀天寶院壽昌殿上。大聖慈寺興善院《泗州和尚真》《華亭張居士真》, 寶曆寺《請塔天王》, 寧蜀寺《都官土地》, 並重胤筆, 見存。"
icon_5bcca476,春山圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_e455dc2d,秋山圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_d1505b2c,山家晚景圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_875aa4dd,山家早景圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_4415fbe3,山家雨景圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_9cec2e16,山家雪景圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_0f846afd,山居詩意圖,Landscape,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_a709eb1e,瀟湘圖,Painting (General),黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_af8fb370,八壽圖,Painting (General),黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_482fba5f,龍水,Mythological Creature,黃筌,《益州名画录》,卷上·妙格中品,"精彩態度, 更愈於生, 往往生鶴立於畫側。蜀主歎賞, 遂目為六鶴殿焉。尋加至內供奉、朝議大夫、檢校少府少監、上柱國。先是蜀人未曾得見生鶴, 皆傳薛少保畫鶴為奇, 筌寫此鶴之後, 貴族豪家, 竟將厚禮, 請畫鶴圖, 少保自此聲漸減矣。廣政癸丑歲, 新構八卦殿, 又命筌於四壁畫四時花竹、兎雉鳥雀。其年冬, 五坊使於此殿前呈雄武軍進者白鷹, 誤認殿上畫雉為生, 掣臂數四, 蜀王歎異久之, 遂命翰林學士歐陽炯撰《壁畫奇異記》以旌之。筌有《春山圖》《秋山圖》《山家晚景圖》《山家早景圖》《山家雨景圖》《山家雪景圖》《山居詩意圖》《瀟湘圖》《八壽圖》, 今石牛廟畫《龍水》一堵, 見存。"
icon_d2f56afb,於殿之間,Architecture,黃筌,《益州名画录》,卷上·妙格中品,"夫龍圖 鳳紀, 初宣 上古之文; 帝室皇居, 必蘊 非常 之寶。是以書美鍾、張 之翰, 畫稱顧、陸之蹤, 代有其人, 朝無乏 事。 今上睿文英武聖明孝皇帝, 御極 之一十九載, 九功惟叙, 七政斯齊; 化溢昇平, 俗登仁壽。天惟行健, 動則總覽 萬機; 道法自然, 靜則無遺一物。將欲權衡三代, 拱揖百王, 宸襟所適, 諒超化表。嘗於大殿西門創一小殿, 藻井 之上, 輪 排八卦, 故以為號焉。其御座几案, 圖書之外, 非有異於常者, 固不關於聖慮。其年秋七月, 上命內供奉、檢校少府少監黃筌, 謂曰: “爾小筆 精妙, 可圖畫四時花木、蟲鳥、錦雞、鷺鷥、牡丹、躑躅 之類, 周 於四壁, 庶 將觀矚 焉。” 筌自秋及冬, 其工告畢。間者淮南獻鶴數隻, 尋令貌 於殿之間。上曰: “女 畫逼真, 其精彩則又過之。”  筌以下臣末技, 降堦曲謝 而已。至十二月三日, 上御斯殿, 有五坊節級 羅師進呈雄武軍先進者白鷹。其鷹見壁上所畫野雉, 連連掣臂, 不住再三, 誤認為生類焉。上嗟嘆良久, 曰: “昔聞其事, 今見其人。” 遽 令所進呈者引退, 無至搦損 茲壁。因目筌為當代奇筆, 仍令宣付翰林學士歐陽炯紀述奇異。微臣拜手, 因得敘其事焉。"
icon_e0d3107f,真疑害物,Portrait,黃筌,《益州名画录》,卷上·妙格中品,"伊昔大舜垂衣, 作繪乃彰於象物; 宗周鑄鼎, 觀形可禦於神奸。漢號雲臺, 唐稱煙閣, 圖畫之要, 史策攸傳。 公私雖見於數家, 今古皆言於六法。 六法之內, 惟形似、氣韻二者為先, 有氣韻而無形似, 則質勝於文; 有形似而無氣韻, 則華而不實。筌之所作, 可謂兼之。不然者, 安得粉壁之中, 奮霜毛而欲起; 彩毫之下, 混朱頂以相親。而又觀彼白鷹, 盻 乎錦雉, 儼丹青而可測, 狀若偎叢; 掣絛鏇以難停, 勢將掠地。遂契重瞳之鑒, 假以好生; 俄回三面之仁, 真疑害物。舉斯二類, 兼彼群花。四時之景堪觀, 千載之名可尚。稽諸往牒, 少有通神。 圖海獸以騰波, 秦朝賈譽; 畫池龍而致雨, 唐室垂名。至於誤點成蠅, 徒成小巧; 不成似犬, 安可勝言? 况茲殿也, 迥架昭回, 高臨爽塏。 瑤池 水满, 浮鏡裏之樓臺; 玉樹風輕, 鏁 壺中之日月。聖上以動 詠墳典, 親講政刑。崇制禮作樂之名, 極 侍膳問安 之孝。允文允武, 無怠無荒。故士有一技一藝, 皆升陟 褒賞, 如筌者焉。激東海之波濤, 難方聖澤; 拱北辰之光耀, 永固皇基。 誠非末士 之常談, 可紀至尊之所御。 臣識叨翰苑, 譽乏儒林, 因廣聖謨, 聊同畫品, 恭承宣命, 實愧菲辭。 峕 廣政十六年 歲次癸丑十二月記。"
icon_4cdcccd2,桃源洞 圖,Painting (General),李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_c4dbb8a6,武陵溪圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_e596e9d8,青城山圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_227832e2,峨眉山圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_3082f97c,二十四化山圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_91c4e687,出峽圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_d1de838e,霧中山圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_1e7bd7d7,漢州 三學山 圖,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_76d0bd88,彭州 至德山,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_4c8c06a4,山水,Landscape,李昇,《益州名画录》,卷上·妙格下品,"李昇者, 成都人也。小字 錦奴。年纔弱冠, 志攻山水, 天縱生知, 不從師學。初得張藻員外 (唐時名士), (善畫山水)山水一軸, 玩之數日, 云: “未盡妙矣。” 遂出, 意寫蜀境 山川平遠, 心思造化, 意出先賢。數年之中, 創成一家之能, 俱盡山水之妙。每含毫就素, 必有新奇。《桃源洞 圖》《武陵溪圖》《青城山圖》《峨眉山圖》《二十四化山圖》, 好事得之, 為箱篋珍; 後學得之, 以為亡言師。明皇 朝有李將軍 擅名山水, 蜀人皆呼昇為小李將軍, 蓋其藝相匹 爾。悟達國師自京入蜀, 重 其高手, 請於聖壽寺本院同居數年, 因於廳 壁畫《出峽圖》 一堵、《霧中山圖》一堵。既而又請於大聖慈寺真堂 內畫《漢州 三學山 圖》一堵、《彭州 至德山》一堵, 時稱悟達國師真堂四絕: 常粲寫真、僧道盈書額、李商隱讚、李昇畫山水。今見存。"
icon_8a16143f,戰勝天王,Religious Figure,張玄,《益州名画录》,卷上·妙格下品,"張玄者, 簡州金水 石城山 人也。攻畫人物, 尤善羅漢。當王氏偏霸 武成 年, 聲跡喧然, 時呼玄為 “張羅漢”。荊、湖、淮、浙令人入蜀, 縱價收市, 將 歸本道。前輩畫佛像、羅漢, 相傳曹樣、吳樣二本, 曹起曹弗興, 吳起吳棟。曹畫衣紋稠疊, 吳畫衣紋簡略。其曹畫, 今昭覺寺孫位《戰勝天王》是也; 其吳畫, 今大聖慈寺盧楞伽《行道高僧》是也。玄畫羅漢, 吳樣矣。今大聖慈寺灌頂院《羅漢》一堂 十六軀, 見存。"
