work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_ace1a06b,二龙图,meso_袁倩,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
work_668f2d83,貌三人像,meso_袁倩,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
work_4ab70fa3,维摩诘变,meso_袁倩,宋(刘宋),佛教,,Scroll,,,《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
work_f5f6f531,苍梧图,meso_袁倩,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
work_6fb8badc,会献,meso_袁倩,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
work_b02d2e5d,卞和抱璞图,meso_袁倩,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,倩子质。姚最云：“风力爽俊，不坠家声。始逾志学之年，便婴颠痫之疾。曾见《庄周木雁图》《卞和抱璞图》，笔势劲健，继父之美。若方之体物，则伯仁《龙马》之词；比之书翰，则长胤《狸骨》之方。虽语迹异途，而妙理同归一致。”
work_3db548e0,龙马,meso_袁倩,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,倩子质。姚最云：“风力爽俊，不坠家声。始逾志学之年，便婴颠痫之疾。曾见《庄周木雁图》《卞和抱璞图》，笔势劲健，继父之美。若方之体物，则伯仁《龙马》之词；比之书翰，则长胤《狸骨》之方。虽语迹异途，而妙理同归一致。”
work_a3962253,狸骨,meso_袁倩,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,倩子质。姚最云：“风力爽俊，不坠家声。始逾志学之年，便婴颠痫之疾。曾见《庄周木雁图》《卞和抱璞图》，笔势劲健，继父之美。若方之体物，则伯仁《龙马》之词；比之书翰，则长胤《狸骨》之方。虽语迹异途，而妙理同归一致。”
work_67a55f03,卞和抱璞,meso_袁倩,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,倩子质。姚最云：“风力爽俊，不坠家声。始逾志学之年，便婴颠痫之疾。曾见《庄周木雁图》《卞和抱璞图》，笔势劲健，继父之美。若方之体物，则伯仁《龙马》之词；比之书翰，则长胤《狸骨》之方。虽语迹异途，而妙理同归一致。”
work_049d9142,黄帝升仙图,meso_史敬文,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,史敬文。中品上。《黄帝升仙图》《梁冀人马画》《张平子西京赋图》，并传于代。
work_2ed24154,梁冀人马画,meso_史敬文,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史敬文。中品上。《黄帝升仙图》《梁冀人马画》《张平子西京赋图》，并传于代。
work_0b0a8faa,张平子西京赋图,meso_史敬文,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史敬文。中品上。《黄帝升仙图》《梁冀人马画》《张平子西京赋图》，并传于代。
work_1decfb35,屈原渔父图,meso_史艺,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史艺。下品。《屈原渔父图》《王羲之像》《孙绰像》，并传于代。
work_d476a626,王羲之像,meso_史艺,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史艺。下品。《屈原渔父图》《王羲之像》《孙绰像》，并传于代。
work_fe76fd1f,孙绰像,meso_史艺,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史艺。下品。《屈原渔父图》《王羲之像》《孙绰像》，并传于代。
work_1005e363,王羲之像孙绰像,meso_史艺,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,史艺。下品。《屈原渔父图》《王羲之像》《孙绰像》，并传于代。
work_e43951f6,诗·黍离图,meso_刘斌,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,刘斌。下品。《诗·黍离图》传于代。
work_75b42c85,诗经·黍离图,meso_刘斌,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,刘斌。下品。作品有《诗经·黍离图》流传于世。
work_2880b3c4,骆简像,meso_尹长生,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_3ca38053,山阴公主像,meso_尹长生,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_a980f552,南朝贵戚图,meso_尹长生,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_1d4439fd,车马图,meso_尹长生,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_57ed20ef,“尹扈生”,meso_尹长生,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_dd6d8726,车马,meso_尹长生,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
work_d129a234,蝉雀,meso_顾骏之,宋(刘宋),花鸟走兽,,Fan,,,《历代名画记》,卷六 宋,谢云：“神韵气力，不足前修，笔精谨细，则逾往烈。始变古体，创为今范，赋彩制形，皆有新意。扇画蝉雀，自景秀始也。宋大明中，莫敢与竞。”在第二品陆绥上。彦远按：大明中有顾宝光，景秀岂得独擅也？
work_2a1f9a80,宋谢琨兄弟四人像,meso_顾骏之,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,《宋谢琨兄弟四人像》，谢琨，琨，一作“鲲”，字幼舆，陈郡阳夏（今河南太康）人。晋时名士、官员，“江左八达”之一。他是国子祭酒谢衡的长子，太常卿谢裒的兄长，太保谢安的伯父。年少知名，生性豁达，喜读《老子》《易经》，成为名士王衍所亲善的“四友”之一。
work_e4e94315,老子,meso_顾骏之,宋(刘宋),道教,,Scroll,,,《历代名画记》,卷六 宋,《宋谢琨兄弟四人像》，谢琨，琨，一作“鲲”，字幼舆，陈郡阳夏（今河南太康）人。晋时名士、官员，“江左八达”之一。他是国子祭酒谢衡的长子，太常卿谢裒的兄长，太保谢安的伯父。年少知名，生性豁达，喜读《老子》《易经》，成为名士王衍所亲善的“四友”之一。
work_005fd214,“鲲”,meso_顾骏之,宋(刘宋),地图/杂画,,Scroll,,,《历代名画记》,卷六 宋,《宋谢琨兄弟四人像》，谢琨，琨，一作“鲲”，字幼舆，陈郡阳夏（今河南太康）人。晋时名士、官员，“江左八达”之一。他是国子祭酒谢衡的长子，太常卿谢裒的兄长，太保谢安的伯父。年少知名，生性豁达，喜读《老子》《易经》，成为名士王衍所亲善的“四友”之一。
work_166e0c6f,王僧绰像,meso_顾骏之,宋(刘宋),佛教,,Scroll,,,《历代名画记》,卷六 宋,《王僧绰像》，王僧绰，南朝宋时期人。迎娶宋文帝长女，官至侍中。处事深沉，不以才能炫耀。太初年间，刘劭篡位时被害，宋孝武帝即位之后，追谥愍。
work_0ac658d3,游仙图,meso_蔡斌,宋(刘宋),道教,,Scroll,,,《历代名画记》,卷六 宋,蔡斌。下品下。《游仙图》《苏武像》，并传于代。
work_fd994eda,苏武像,meso_蔡斌,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,蔡斌。下品下。《游仙图》《苏武像》，并传于代。
work_db20282e,品有游仙图苏武像,meso_蔡斌,宋(刘宋),道教,,Scroll,,,《历代名画记》,卷六 宋,蔡斌。下品下。作品有《游仙图》《苏武像》，皆流传于世。
work_a544f82e,苏门先生图,meso_蔡斌,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,濮万年。下品。《苏门先生图》《名臣像》传于代。
work_46ba2128,名臣像,meso_蔡斌,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,濮万年。下品。《苏门先生图》《名臣像》传于代。
work_989c6533,列女辩通图,meso_蔡斌,宋(刘宋),人物,,Scroll,,,《历代名画记》,卷六 宋,万年弟道兴。下品。《列女辩通图》传于代。
work_1a5bc58a,马势,meso_史粲,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,史粲。中品上。《马势》（白画）、《八骏图》传于代。
work_4d6e48ae,八骏图,meso_史粲,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,史粲。中品上。《马势》（白画）、《八骏图》传于代。
work_e5de248a,品有马势（白画）,meso_史粲,宋(刘宋),花鸟走兽,,Scroll,,,《历代名画记》,卷六 宋,史粲。中品上。作品有《马势》（白画）、《八骏图》流传于世。
work_1a666d05,尚子平图,meso_宗测,南齐,人物,,Wall,,,《历代名画记》,卷七 南齐,宗测，字敬微，炳之孙也。炳，已具第六卷。代居江陵，不应辟召。骠骑将军豫章王嶷请为参军，测答曰：“得何谬伤海鸟，横斤山木？”性善书画，传其祖业，志欲游名山，乃写祖炳所画《尚子平图》于壁。隐庐山，居炳旧宅，画《阮籍遇孙登》于行障上，坐卧对之。又画永业寺佛影台，皆称臻绝。见《南齐记》。
work_e249baec,阮籍遇孙登,meso_宗测,南齐,人物,,Wall,,,《历代名画记》,卷七 南齐,宗测，字敬微，炳之孙也。炳，已具第六卷。代居江陵，不应辟召。骠骑将军豫章王嶷请为参军，测答曰：“得何谬伤海鸟，横斤山木？”性善书画，传其祖业，志欲游名山，乃写祖炳所画《尚子平图》于壁。隐庐山，居炳旧宅，画《阮籍遇孙登》于行障上，坐卧对之。又画永业寺佛影台，皆称臻绝。见《南齐记》。
work_5153e957,永业寺佛影台,meso_宗测,南齐,佛教,,Wall,,,《历代名画记》,卷七 南齐,宗测，字敬微，炳之孙也。炳，已具第六卷。代居江陵，不应辟召。骠骑将军豫章王嶷请为参军，测答曰：“得何谬伤海鸟，横斤山木？”性善书画，传其祖业，志欲游名山，乃写祖炳所画《尚子平图》于壁。隐庐山，居炳旧宅，画《阮籍遇孙登》于行障上，坐卧对之。又画永业寺佛影台，皆称臻绝。见《南齐记》。
work_d844c826,逸才,meso_刘系宗,南齐,神怪,,Scroll,,,《历代名画记》,卷七 南齐,姚昙度。中品上。谢云：“画有逸才，巧变锋出。魑魅鬼神，皆为妙绝。雅郑兼善，英奇俊拔。天挺生知，出人意表。虽然，洪纤循短，往往有失。”在第三品袁倩下，顾生上。
work_635a91ef,殷洪像,meso_刘系宗,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,昙度子，不知名，出家，法号惠觉。下品。姚最云：“丹青之用，继父之美，定其优劣，嵇、聂之流。”有《殷洪像》《白马寺宝台样》行于代。
work_cb7a9758,白马寺宝台样,meso_刘系宗,南齐,地图/杂画,,Scroll,,,《历代名画记》,卷七 南齐,昙度子，不知名，出家，法号惠觉。下品。姚最云：“丹青之用，继父之美，定其优劣，嵇、聂之流。”有《殷洪像》《白马寺宝台样》行于代。
work_104a7aba,姜嫄等像,meso_刘系宗,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,道愍外甥沙门僧珍，师道愍之画。中品上。姚最云：“嵇、聂之流，与惠觉同品。”有《姜嫄等像》《豫章王像》《康居人马》传于代。
work_9b3c51e9,豫章王像,meso_刘系宗,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,道愍外甥沙门僧珍，师道愍之画。中品上。姚最云：“嵇、聂之流，与惠觉同品。”有《姜嫄等像》《豫章王像》《康居人马》传于代。
work_5b390903,康居人马,meso_刘系宗,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,道愍外甥沙门僧珍，师道愍之画。中品上。姚最云：“嵇、聂之流，与惠觉同品。”有《姜嫄等像》《豫章王像》《康居人马》传于代。
work_5f7784a7,藉田图,meso_章继伯,南齐,山水,,Scroll,三丈,,《历代名画记》,卷七 南齐,章继伯。下品。谢云：“与蘧同品。”《藉田图》，绢，长三丈，传于代。
work_86ec1e03,渥洼马图,meso_范怀珍,南齐,花鸟走兽,,Screen,,,《历代名画记》,卷七 南齐,范怀珍。中品。或作“怀粲”，或作“怀坚”。《渥洼马图》《孝子》（屏风）行于代。
work_5db42e56,孝子,meso_范怀珍,南齐,人物,,Screen,,,《历代名画记》,卷七 南齐,范怀珍。中品。或作“怀粲”，或作“怀坚”。《渥洼马图》《孝子》（屏风）行于代。
work_89f55824,“怀粲”,meso_范怀珍,南齐,人物,,Screen,,,《历代名画记》,卷七 南齐,范怀珍。中品。或作“怀粲”，或作“怀坚”。《渥洼马图》《孝子》（屏风）行于代。
work_1c7f71c9,“怀坚”,meso_范怀珍,南齐,人物,,Screen,,,《历代名画记》,卷七 南齐,范怀珍。中品。或作“怀粲”，或作“怀坚”。《渥洼马图》《孝子》（屏风）行于代。
work_40d2260d,王攸之等像,meso_范怀珍,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,锺宗之。下品。《王攸之等像》《王柳等像》《王献之像》，行于代。
work_b1366436,王柳等像,meso_范怀珍,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,锺宗之。下品。《王攸之等像》《王柳等像》《王献之像》，行于代。
work_08581faf,王献之像,meso_范怀珍,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,锺宗之。下品。《王攸之等像》《王柳等像》《王献之像》，行于代。
work_37aa11d6,啸赋图,meso_王奴,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,王奴。下品。《啸赋图》，行于代。
work_7aba21d6,曹长孺真,meso_王殿,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,王殿。下品。《曹长孺真》《列女传》《母仪图》《三马图》《败春图》传于代。
work_7257b75c,母仪图,meso_王殿,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,王殿。下品。《曹长孺真》《列女传》《母仪图》《三马图》《败春图》传于代。
work_01b060c2,三马图,meso_王殿,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,王殿。下品。《曹长孺真》《列女传》《母仪图》《三马图》《败春图》传于代。
work_1315b4f5,败春图,meso_王殿,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,王殿。下品。《曹长孺真》《列女传》《母仪图》《三马图》《败春图》传于代。
work_b279ed60,孝子图,meso_戴蜀,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,戴蜀。中品下。《孝子图》《息妫图》传于代。
work_53fc2447,息妫图,meso_戴蜀,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,戴蜀。中品下。《孝子图》《息妫图》传于代。
work_72d8d6e0,列女贞节图,meso_陈公恩,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,陈公恩。下品。《列女贞节图》《列女仁智图》《朱买臣图》传于代。
work_b228fe45,列女仁智图,meso_陈公恩,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,陈公恩。下品。《列女贞节图》《列女仁智图》《朱买臣图》传于代。
work_ed1ce6ee,朱买臣图,meso_陈公恩,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,陈公恩。下品。《列女贞节图》《列女仁智图》《朱买臣图》传于代。
work_beafed90,孔雀鹦鹉图,meso_陈公恩,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,陶景真。中品下。《孔雀鹦鹉图》《虎豹图》传于代。
work_ddf290a3,虎豹图,meso_陈公恩,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,陶景真。中品下。《孔雀鹦鹉图》《虎豹图》传于代。
work_aa40fee2,游清池图,meso_张季和,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,张季和。下品。《游清池图》传于代。
work_7c39c643,安期先生图,meso_沈标,南齐,地图/杂画,,Scroll,,,《历代名画记》,卷七 南齐,谢赫。中品下。姚最云：“点刷精研，意存形似。写貌人物，不俟对看，所须一览，便归操笔。目想毫发，皆亡遗失。丽服靓妆，随时变改，直眉曲鬓，与时竞新。别体细微，多从赫始。遂使委巷逐末，皆类效颦。至于气韵精灵，未穷生动之致；笔路纤弱，不副雅壮之怀。然中兴已来，象人为最。”在沈标下，毛惠秀上。《安期先生图》传于代。
work_fd33cd7c,大山图,meso_谢约,南齐,地图/杂画,,Scroll,,,《历代名画记》,卷七 南齐,谢约。下品。孙畅之云：“综弟也，为卫尉参军，范晔为传。善山水。”《大山图》并《声妓乐器图》传于代。
work_0c972084,声妓乐器图,meso_谢约,南齐,地图/杂画,,Scroll,,,《历代名画记》,卷七 南齐,谢约。下品。孙畅之云：“综弟也，为卫尉参军，范晔为传。善山水。”《大山图》并《声妓乐器图》传于代。
work_0e53df58,嫔嫱,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,刘瑱，字士温，下品，彭城人。少聪慧，多才艺，工书画。饮酒至数斗。画嫔嫱，当代第一。官至吏部郎。见《南齐书》。
work_3eb18b21,捣衣图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_8e279b6b,刘长史图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_bb82664e,少年行乐图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_ad2e4d70,朝臣图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_c841b9b8,吴中行舟图,meso_刘瑱,南齐,建筑,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_18cca0a3,刘长史,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“用意绵密，画体简细，笔力困弱，制置单省。妇人最佳，但纤削过差，翻为失真。然玩之详熟，甚有姿态。”《捣衣图》《刘长史图》《少年行乐图》《朝臣图》《吴中行舟图》并传于代。
work_fd4b21c3,刀戟图,meso_刘瑱,南齐,神怪,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_09000ec4,中朝名士图,meso_刘瑱,南齐,神怪,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_d101dc3f,刀戟戏图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_4530733a,七贤,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_c7e037e0,赭白马图,meso_刘瑱,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_2026b1e5,骑马变势图,meso_刘瑱,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_76a38834,叶公好龙图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_e50edf8d,体周赡,meso_刘瑱,南齐,神怪,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_d46e04c2,马第一,meso_刘瑱,南齐,花鸟走兽,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
