person_id,primary_role,name,courtesy_name,pseudonym,other_names,choronym,birth_death,period_ref,authority_ids,source_book,source_chapter,source_text
meso_史皇,Painter,史皇,,,,,{},轩辕时,{},《历代名画记》,卷四 轩辕时,史皇，黄帝之臣也。始善图画。创制垂法，体象天地，功侔造化。首冠群工，不亦宜哉！见《世本》，与苍颉同时。
meso_封膜,Painter,封膜,,,,周时,{},周,{},《历代名画记》,卷四 周,封膜，周时人，善画。见《穆天子传》。郭璞云：“姓封，名膜。”
meso_敬君,Painter,敬君,,,,,{},齐,{},《历代名画记》,卷四 齐,敬君者，善画。齐王起九重台，召敬君画之。敬君久不得归，思其妻，乃画妻对之。齐王知其妻美，与钱百万，纳其妻。刘向《说苑》具载。
meso_烈裔,Painter,烈裔,,,,謇涓国,{},秦,{},《历代名画记》,卷四 秦,烈裔，謇涓国人。秦皇二年，本国献之。口含丹墨，喷壁成龙兽。以指历地，如绳界之。转手方圆，皆如规矩。度方寸内，五岳、四渎、列土备焉。善画鸾凤，轩轩然惟恐飞去。见王子年《拾遗录》。
meso_毛延寿,Painter,毛延寿,,,,杜陵,{},汉,{},《历代名画记》,卷四 汉,毛延寿、杜陵人。陈敞、安陵人。刘白、新丰人。龚宽、洛阳人。阳望、下杜人。樊育，长安人。已上六人，并永光、建昭中画手。时元帝后宫既多，使图其状，每披图召见。诸宫人竞赂画工钱帛，独王嫱貌丽，意不苟求，工人遂为丑状。及匈奴求汉美女，上按图召昭君行，帝见昭君貌第一，甚悔之。而籍已定，乃穷其事，画工皆弃市，籍其家资，皆巨万。毛延寿画人，老少美恶，皆得其真。陈敞、刘白、龚宽并工牛马，但人物不及延寿。阳望、樊育亦善画，尤善布色。见葛洪《西京杂记》。
meso_陈敞,Painter,陈敞,,,,安陵,{},汉,{},《历代名画记》,卷四 汉,毛延寿、杜陵人。陈敞、安陵人。刘白、新丰人。龚宽、洛阳人。阳望、下杜人。樊育，长安人。已上六人，并永光、建昭中画手。时元帝后宫既多，使图其状，每披图召见。诸宫人竞赂画工钱帛，独王嫱貌丽，意不苟求，工人遂为丑状。及匈奴求汉美女，上按图召昭君行，帝见昭君貌第一，甚悔之。而籍已定，乃穷其事，画工皆弃市，籍其家资，皆巨万。毛延寿画人，老少美恶，皆得其真。陈敞、刘白、龚宽并工牛马，但人物不及延寿。阳望、樊育亦善画，尤善布色。见葛洪《西京杂记》。
meso_刘白,Painter,刘白,,,,新丰,{},汉,{},《历代名画记》,卷四 汉,毛延寿、杜陵人。陈敞、安陵人。刘白、新丰人。龚宽、洛阳人。阳望、下杜人。樊育，长安人。已上六人，并永光、建昭中画手。时元帝后宫既多，使图其状，每披图召见。诸宫人竞赂画工钱帛，独王嫱貌丽，意不苟求，工人遂为丑状。及匈奴求汉美女，上按图召昭君行，帝见昭君貌第一，甚悔之。而籍已定，乃穷其事，画工皆弃市，籍其家资，皆巨万。毛延寿画人，老少美恶，皆得其真。陈敞、刘白、龚宽并工牛马，但人物不及延寿。阳望、樊育亦善画，尤善布色。见葛洪《西京杂记》。
meso_龚宽,Painter,龚宽,,,,洛阳,{},汉,{},《历代名画记》,卷四 汉,毛延寿、杜陵人。陈敞、安陵人。刘白、新丰人。龚宽、洛阳人。阳望、下杜人。樊育，长安人。已上六人，并永光、建昭中画手。时元帝后宫既多，使图其状，每披图召见。诸宫人竞赂画工钱帛，独王嫱貌丽，意不苟求，工人遂为丑状。及匈奴求汉美女，上按图召昭君行，帝见昭君貌第一，甚悔之。而籍已定，乃穷其事，画工皆弃市，籍其家资，皆巨万。毛延寿画人，老少美恶，皆得其真。陈敞、刘白、龚宽并工牛马，但人物不及延寿。阳望、樊育亦善画，尤善布色。见葛洪《西京杂记》。
meso_樊育,Painter,樊育,,,,长安,{},汉,{},《历代名画记》,卷四 汉,毛延寿、杜陵人。陈敞、安陵人。刘白、新丰人。龚宽、洛阳人。阳望、下杜人。樊育，长安人。已上六人，并永光、建昭中画手。时元帝后宫既多，使图其状，每披图召见。诸宫人竞赂画工钱帛，独王嫱貌丽，意不苟求，工人遂为丑状。及匈奴求汉美女，上按图召昭君行，帝见昭君貌第一，甚悔之。而籍已定，乃穷其事，画工皆弃市，籍其家资，皆巨万。毛延寿画人，老少美恶，皆得其真。陈敞、刘白、龚宽并工牛马，但人物不及延寿。阳望、樊育亦善画，尤善布色。见葛洪《西京杂记》。
meso_赵岐,Painter,赵岐,邠卿,,,京兆长陵,{},后汉,{},《历代名画记》,卷四 后汉,赵岐，字邠卿，京兆长陵人。多才艺，善画。自为寿藏于郢城，画季札、子产、晏婴、叔向四人居宾位，自居主位，各为赞颂。献帝建安六年，官至太常卿。见范晔《东汉书》。
meso_刘褒,Painter,刘褒,,,,汉桓帝时,{},后汉,{},《历代名画记》,卷四 后汉,刘褒，汉桓帝时人。曾画《云汉图》，人见之觉热；又画《北风图》，人见之觉凉。官至蜀郡太守。见孙畅之《述画记》，及张华《博物志》云。
meso_蔡邕,Painter,蔡邕,伯喈,,,陈留圉,年六十一,后汉,{},《历代名画记》,卷四 后汉,蔡邕，字伯喈，裴孝源所定品第云，伯喈在下品。陈留圉人。工书画，善鼓琴。建宁中为郎中，校书东观，刊正“六经”文字，书于太学石壁，天下模学。又创八分书体。为左中郎将，封高阳乡侯。年六十一。灵帝诏邕画赤泉侯五代将相于省，喜、震、叔节、赐、彪，兼命为赞及书。邕书画与赞皆擅名于代，时称“三美”。见《东观汉记》，并孙畅之《述画》。有《讲学图》《小列女图》传于代。
meso_张衡,Painter,张衡,平子,,,南阳西鄂,年六十二,后汉,{},《历代名画记》,卷四 后汉,张衡，字平子，南阳西鄂人。高才过人，性巧，明天象，善画。累拜侍中，出为河间王相。年六十二。昔建州浦城县山有兽，名“骇神”，豕身人首，状貌丑恶，百鬼恶之，好出水边石上。平子往写之，兽入潭中不出。或云：“此兽畏人画，故不出也，可去纸笔。”兽果出，平子拱手不动，潜以足指画兽。今号为“巴兽潭”。见郭氏《异物志》。彦远按：《三齐记》云：“昔秦始皇见海神，使左右巧者以足画之。”又按：应劭《风俗通》云：“公输班见水上蟸形，以足画之。”巧者非止于手，运思脚亦应乎心也。
meso_刘旦,Painter,刘旦,,,,,{},后汉,{},《历代名画记》,卷四 后汉,刘旦、杨鲁，并光和中画手。待诏尚方，画于洪都学。二人并见谢承《后汉书》。
meso_杨鲁,Painter,杨鲁,,,,,{},后汉,{},《历代名画记》,卷四 后汉,刘旦、杨鲁，并光和中画手。待诏尚方，画于洪都学。二人并见谢承《后汉书》。
meso_杨脩,Painter,杨脩,德祖,,,华阴,{},魏,{},《历代名画记》,卷四 魏,杨脩，字德祖，中品下。华阴人也。有俊才，为丞相主簿，与陈思王友善。武帝以知有余，又袁氏之甥也，且密于植，遂恶之。《魏志》有传。《西京图》《严君平像》《吴季札像》，并晋明帝题字，传于代。
meso_桓范,Painter,桓范,元则,智囊,,沛国龙亢,{},魏,{},《历代名画记》,卷四 魏,桓范，字元则，沛国龙亢人。少以才学称，时号“智囊”，善丹青。在汉为羽林左监，入魏拜大司农。《魏志》有传。
meso_徐邈,Painter,徐邈,景山,,,燕国蓟,年七十六,魏,{},《历代名画记》,卷四 魏,徐邈，字景山，燕国蓟人。性嗜酒，善画。为侍中、司空、都乡侯。年七十六，谥曰穆。《魏志》有传。颜光禄云：“魏阳元之射，徐侍中之画是也。”魏明帝游洛水，见白獭，爱之，不可得。邈曰：“獭嗜鰿鱼，乃不避死。”遂画板作鱼，悬岸，群獭竞来，一时执得。帝嘉叹曰：“卿画何其神也！”答曰：“臣未尝执笔。人所作者，自可庶几。”见《续齐谐记》。
meso_曹不兴,Painter,曹不兴,,,,吴兴,{},吴,{},《历代名画记》,卷四 吴,曹不兴，中品上。吴兴人也。孙权使画屏风，误落笔点素，因就成蝇状。权疑其真，以手弹之。时称吴有“八绝”。张㪍《吴录》云：“八绝者，菰城郑妪善相，刘敦善星象，吴范善候风气，赵达善算，严武善棋，宋寿善占梦，皇象善书，曹不兴善画，是八绝也。”吴赤乌中，不兴之青谿，见赤龙出水上，写献孙皓，皓送秘府。至宋朝，陆探微见画叹其妙，因取不兴龙置水上，应时蓄水成雾，累日雱霈。
meso_诸葛亮,Painter,诸葛亮,孔明,,,,{},蜀,{},《历代名画记》,卷四 蜀,诸葛亮，字孔明。彦远按：常璩《华阳国志》云，亮以南夷之俗难化，乃画《夷图》以赐夷，夷甚重之。
meso_荀勖,Painter,荀勖,公曾,,,颍川,{},晋,{},《历代名画记》,卷五 晋,荀勖，字公曾，中品下。颍川人。多才艺，善书画。在魏为大将军掾，入晋为侍中、中书监、济北侯、光禄大夫、尚书令。太康十年，赠司徒，谥曰成。锺会尝诈作勖书，就勖母取宝剑。会于时方造宅，勖潜画会祖父形于壁，会兄弟入门见之感恸，乃废宅。勖书亦会之比也。见《魏志》，及刘义庆《世说》。有《大列女图》《小列女图》。谢云：“荀与张墨同品。”在第一品卫协下，顾骏之上。
meso_张墨,Painter,张墨,,,,第二品第一,{},晋,{},《历代名画记》,卷五 晋,骏之列为第二品第一人。张墨、荀勖并列为第一品之末，故说在顾骏之之上。
meso_卫协,Painter,卫协,,,,,{},晋,{},《历代名画记》,卷五 晋,卫协。上品下。《抱朴子》云：“卫协、张墨并为画圣。”孙畅之《述画》云：“《上林苑图》，协之迹最妙。又《七佛图》人物不敢点眼睛。”顾恺之《论画》云：“《七佛》与《大列女》皆协之迹，伟而有情势。《毛诗北风图》亦协手，巧密于情思。”此画短卷，八分题。元和初，宗人张惟素将来，余大父答以名马并绢二百匹，惟素后却索，将货与韩侍郎愈之子昶，借与故相国邹平段公家，以模本归于昶。彦远会昌元年见“段家本”，后又于襄州从事见“韩家本”。
meso_王廙,Painter,王廙,世将,,,琅琊临沂,年四十七,晋,{},《历代名画记》,卷五 晋,王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。
meso_王羲之,Painter,王羲之,逸少,,,扇上画小,年五十九,晋,{},《历代名画记》,卷五 晋,王羲之，字逸少，中品下。廙从子也。风格爽举，不顾常流。书既为古今之冠冕，丹青亦妙。官至右军将军、会稽内史。升平五年卒，年五十九。赠金紫光禄大夫。见《晋书》。《杂兽图》《临镜自写真图》、扇上画小人物传于前代。
meso_康昕,Painter,康昕,君明,,,义兴;外国胡,{},晋,{},《历代名画记》,卷五 晋,康昕，字君明，下品。外国胡人，或云义兴人。书类子敬，亦比羊欣，曾潜易子敬题方山亭壁，子敬初不疑之。画又为妙绝。官至临沂令。孙畅之云“胜杨惠”。《五兽图》传于代。
meso_史道硕,Painter,史道硕,,,,道硕兄弟四,{},晋,{},《历代名画记》,卷五 晋,史道硕。上品下。孙畅之云：“道硕兄弟四人并善画，道硕工人、马及鹅。”谢云：“硕与王微，并师荀、卫，王得其意，史传其似。”《古贤图》《金谷图》《鹅图》《牛图》《七贤图》《七命图》《蜀都赋图》《三马图》《八骏图》《服乘箴图》《酒德颂图》《琴赋图》《嵇中散诗图》《田家十月图》《马图》《王骏戈船图》《梵僧图》《燕人送荆轲图》，并传于代。
meso_谢稚,Painter,谢稚,,,,陈郡阳夏,{},晋,{},《历代名画记》,卷五 晋,谢稚，下品。陈郡阳夏人。初为晋司徒主簿，入宋为宁朔将军、西阳太守。宋《邓琬传》。有《稚子》《列女》《康侯像》《列女母仪图》《列女贞节图》《列女贤明图》《列女仁智图》《列女传》一、《游仙翡翠篇》《列女辩通图》《三马伯乐图》《㶉鶒图》《孝子图》《十弟子图》《三牛图》《濠梁图》《轻车迅迈图》《列女画》《秋兴图》《孝经图》《列女图》《大列女图》《康侯图》《晋宣王及魏名臣图》、杂画一、《楚令尹泣岐蛇图》《孟母图》《游仙图》《秦王游海图》《洛阳门翻车并水图》《汾阴醮鼎图》《狩河阳图》，并传于代。
meso_夏侯瞻,Painter,夏侯瞻,,,,,{},晋,{},《历代名画记》,卷五 晋,夏侯瞻，下品。谢云：“气韵不足，精密有余。擅名当代，事非虚美。”在第三品毛惠远下、戴逵上。《郢匠图》《高士图》《倕山图》《楚人祠鬼神图》传于代。
meso_嵇康,Painter,嵇康,叔夜,,,谯国铚,年四十,晋,{},《历代名画记》,卷五 晋,嵇康，字叔夜，谯国铚人。能属词，善鼓琴，工书画，美风仪。在魏拜中散大夫，入晋不仕。自以高洁难期，所与神交者，唯王戎、山涛等，为“竹林七贤”而已。性巧绝，与向秀共锻于柳树下。锺会，贵公子也，往访之，康不礼焉。会构祸康于文帝，时年四十。见《晋书》。《狮子击象图》《巢由图》传于代。
meso_王濛,Painter,王濛,仲祖,,,晋阳,年三十九,晋,{},《历代名画记》,卷五 晋,王濛，字仲祖，晋阳人。放诞不羁，书比庾翼，丹青甚妙，颜希高达。常往驴肆家画轜车。自云：“我嗜酒，好肉，善画，但人有饮食、美酒、精绢，我何不往也！”特善清言，为时所重。卒时年三十九。官至司徒左长史。《晋书》有传，事见《中兴书》。
meso_戴逵,Painter,戴逵,,,,杜征南,{},晋,{},《历代名画记》,卷五 晋,戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
meso_陆探微,Painter,陆探微,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,陆探微，上品上。吴人也。宋明帝时常在侍从。丹青之妙，最推工者。《宋书》有名。
meso_顾宝光,Painter,顾宝光,,,,吴郡,{},宋(刘宋),{},《历代名画记》,卷六 宋,顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。
meso_方之绥,Painter,方之绥,,,,吴郡,{},宋(刘宋),{},《历代名画记》,卷六 宋,顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。
meso_宗炳,Painter,宗炳,少文,,,南阳涅阳,年六十九,宋(刘宋),{},《历代名画记》,卷六 宋,宗炳，字少文，中品中。南阳涅阳人。善书画。江夏王义恭尝荐炳于宰相，前后辟召，竟不就。善琴书，好山水。西陟荆、巫，南登衡岳，因结宇衡山，怀尚平之志。以疾还江陵，叹曰：“噫！老病俱至，名山恐难遍游，唯当澄怀观道，卧以游之。”凡所游历，皆图于壁，坐卧向之，其高情如此。年六十九。
meso_王微,Painter,王微,景玄,,,琅琊临沂,{},宋(刘宋),{},《历代名画记》,卷六 宋,王微，字景玄，下品。琅琊临沂人。善书画。尝居一屋，读书玩古，不出十余年。与友人何偃书曰：“吾性知画，盖鸣鹄识夜之机。盘纡纠纷，咸纪心目。故山水之好，一往迹求，皆得仿佛。”竟不就辟。世祖以贞栖绝俗，赠秘书监。
meso_谢庄,Painter,谢庄,希逸,,,陈郡阳夏,年四十六,宋(刘宋),{},《历代名画记》,卷六 宋,谢庄，字希逸，陈郡阳夏人。幼有才学，初为始兴王濬后军参军。性多巧思，善画。制木方丈，图天下山川、土地，各有分理。离之则州、郡殊，合之则宇内为一。作《画琴帖序》，自序其画云。泰始二年卒。官至光禄大夫、散骑常侍兼中书令。年四十六。赠右光禄大夫，谥宪子。见《宋书》，又《庄集》。
meso_袁倩,Painter,袁倩,,,,其于妇,{},宋(刘宋),{},《历代名画记》,卷六 宋,袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。
meso_史敬文,Painter,史敬文,,,,梁冀,{},宋(刘宋),{},《历代名画记》,卷六 宋,史敬文。中品上。《黄帝升仙图》《梁冀人马画》《张平子西京赋图》，并传于代。
meso_史艺,Painter,史艺,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,史艺。下品。《屈原渔父图》《王羲之像》《孙绰像》，并传于代。
meso_刘斌,Painter,刘斌,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,刘斌。下品。《诗·黍离图》传于代。
meso_尹长生,Painter,尹长生,,,尹扈生,,{},宋(刘宋),{},《历代名画记》,卷六 宋,尹长生。下品。或作“尹扈生”。《骆简像》《山阴公主像》《南朝贵戚图》《车马图》传于世。
meso_顾骏之,Painter,顾骏之,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,顾骏之。中品。严公等像并传于代。
meso_顾景秀,Painter,顾景秀,,,,谢琨兄弟四,{},宋(刘宋),{},《历代名画记》,卷六 宋,顾景秀，中品上。宋武帝时画手也。在陆探微之先，居武帝左右，武帝尝赐何戢蝉雀扇，是景秀画。后戢为吴兴太守，齐高帝求好画扇，戢持献之。陆探微、顾宝光见之，皆叹其巧绝。《宋文帝像》《宋谢琨兄弟四人像》《晋中兴帝相像》《王献之竹图》《刘牢之小儿图》《㶉鶒图》《王僧绰像》《蝉雀》（麻纸图）、《鹦鹉》（画扇）、《树相、杂竹、怀香》（画）、《孙公命将图》《名臣图》《刺虎图》《小儿戏鹅图》（或云是画昭明太子）、《王谢诸贤图》《陆机诗图》，并传于代。
meso_吴暕,Painter,吴暕,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,吴暕。下品。谢云：“体法雅媚，制置才巧。擅美当年，有声京洛。”在第二品江僧宝下。
meso_张则,Painter,张则,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,张则。下品。谢云：“意态宏逸，动笔新奇。”在吴暕下。
meso_刘胤祖,Painter,刘胤祖,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,刘胤祖，下品。官至尚书吏部郎。谢云：“蝉雀特尽微妙，笔迹超越，爽俊不凡。”在第三品晋明帝下。
meso_蔡斌,Painter,蔡斌,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,蔡斌。下品下。《游仙图》《苏武像》，并传于代。
meso_史粲,Painter,史粲,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,史粲。中品上。《马势》（白画）、《八骏图》传于代。
meso_褚灵石,Painter,褚灵石,,,,,{},宋(刘宋),{},《历代名画记》,卷六 宋,褚灵石。下品。
meso_宗测,Painter,宗测,敬微,,,,{},南齐,{},《历代名画记》,卷七 南齐,宗测，字敬微，炳之孙也。炳，已具第六卷。代居江陵，不应辟召。骠骑将军豫章王嶷请为参军，测答曰：“得何谬伤海鸟，横斤山木？”性善书画，传其祖业，志欲游名山，乃写祖炳所画《尚子平图》于壁。隐庐山，居炳旧宅，画《阮籍遇孙登》于行障上，坐卧对之。又画永业寺佛影台，皆称臻绝。见《南齐记》。
meso_刘系宗,Painter,刘系宗,,,,丹阳,{},南齐,{},《历代名画记》,卷七 南齐,刘系宗，丹阳人。少便书画，在宋为景陵王子景粹侍书，入齐为东宫侍书，官至骠骑将军、宣城太守。《南齐书》具载。
meso_章继伯,Painter,章继伯,,,,,{},南齐,{},《历代名画记》,卷七 南齐,章继伯。下品。谢云：“与蘧同品。”《藉田图》，绢，长三丈，传于代。
meso_范怀珍,Painter,范怀珍,,,怀粲;怀坚,,{},南齐,{},《历代名画记》,卷七 南齐,范怀珍。中品。或作“怀粲”，或作“怀坚”。《渥洼马图》《孝子》（屏风）行于代。
meso_王奴,Painter,王奴,,,,,{},南齐,{},《历代名画记》,卷七 南齐,王奴。下品。《啸赋图》，行于代。
meso_王殿,Painter,王殿,,,,,{},南齐,{},《历代名画记》,卷七 南齐,王殿。下品。《曹长孺真》《列女传》《母仪图》《三马图》《败春图》传于代。
meso_戴蜀,Painter,戴蜀,,,,,{},南齐,{},《历代名画记》,卷七 南齐,戴蜀。中品下。《孝子图》《息妫图》传于代。
meso_陈公恩,Painter,陈公恩,,,,,{},南齐,{},《历代名画记》,卷七 南齐,陈公恩。下品。《列女贞节图》《列女仁智图》《朱买臣图》传于代。
meso_张季和,Painter,张季和,,,,,{},南齐,{},《历代名画记》,卷七 南齐,张季和。下品。《游清池图》传于代。
meso_沈标,Painter,沈标,,,,,{},南齐,{},《历代名画记》,卷七 南齐,沈标。下品。姚最云：“亡所偏善，触类涉习，留意铅华，亦有可观。”
meso_沈粲,Painter,沈粲,,,,,{},南齐,{},《历代名画记》,卷七 南齐,沈粲。下品。姚最云：“笔迹调媚，专工绮罗。屏障所图，颇有情趣。”在张僧繇上。彦远云：“专工绮罗，亡所他善，不合在僧繇上。”
meso_丁光,Painter,丁光,,,,,{},南齐,{},《历代名画记》,卷七 南齐,丁光。谢云：“虽擅名蝉雀，笔迹轻羸，非不精谨，乏其生气。”彦远云：“若以蝉、雀微艺，况又轻羸，则猥厕画流，固有惭色。”
meso_周昙研,Painter,周昙研,,,,,{},南齐,{},《历代名画记》,卷七 南齐,周昙研。沙门彦悰云：“师塞北勤，授曹仲达，比曹不足，方塞有余。”塞北勤，未详。
meso_谢惠连,Painter,谢惠连,,,,陈郡阳夏,年二十,南齐,{},《历代名画记》,卷七 南齐,谢惠连，中品中。陈郡阳夏人。幼有词学，族兄灵运叹服之。官至司徒府参军，以疏放久不从宦。年二十，书画并妙。《南齐书》具载。
meso_谢约,Painter,谢约,,,,,{},南齐,{},《历代名画记》,卷七 南齐,谢约。下品。孙畅之云：“综弟也，为卫尉参军，范晔为传。善山水。”《大山图》并《声妓乐器图》传于代。
meso_丁宽,Painter,丁宽,,,,,{},南齐,{},《历代名画记》,卷七 南齐,丁宽。下品。
meso_刘瑱,Painter,刘瑱,士温,,,彭城,{},南齐,{},《历代名画记》,卷七 南齐,刘瑱，字士温，下品，彭城人。少聪慧，多才艺，工书画。饮酒至数斗。画嫔嫱，当代第一。官至吏部郎。见《南齐书》。
meso_毛惠远,Painter,毛惠远,,,,荥阳阳武,{},南齐,{},《历代名画记》,卷七 南齐,毛惠远，中品上。荥阳阳武人。善画马。时刘瑱善画妇人，并当代第一。官至少府卿，市青碧一千二百斤，供御画，用钱六十五万。有言惠远纳利者，世祖敕尚书评价，贵二十八万，杀之。后家徒壁立，上悔痛之。见萧子显《齐书》。
meso_惠远子稜,Painter,毛稜,,,,,{},南齐,{},《历代名画记》,卷七 南齐,惠远子稜。姚最云：“便速有余，真巧不足，善于布置，比之叔父，则床下安床。”
meso_萧大连,Painter,萧大连,仁靖,,,,年二十五,梁,{},《历代名画记》,卷七 梁,萧大连，字仁靖，简文帝第五子。少俊爽风流，有巧思，洞达音律，工丹青。初封临海县公，官至东扬州刺史、轻车将军。大宝元年，封南郡王，年二十五。见《梁书》。
meso_萧贲,Painter,萧贲,文奂,,,兰陵,{},梁,{},《历代名画记》,卷七 梁,萧贲，字文奂，下品。兰陵人。多词学，工书画。曾于扇上画山水，咫尺内万里可知。仕梁，为河东太守。见《梁书》。
meso_陆杲,Painter,陆杲,明霞,,,吴郡,{},梁,{},《历代名画记》,卷七 梁,陆杲，字明霞，中品上。吴郡人也。好词学，信佛理，工书画，与舅张融齐名。初仕齐，后入梁，官至特进、扬州大中正。见《梁书》。
meso_袁昂,Painter,袁昂,千里,,,陈郡阳夏,年八十,梁,{},《历代名画记》,卷七 梁,袁昂，字千里，中品上。陈郡阳夏人。仕齐，为秘监、黄门侍郎。幼以孝称，颇善画。入梁，官至中书监。年八十，赠侍中、特进，谥曰穆正。见《梁书》。
meso_焦宝愿,Painter,焦宝愿,,,,,{},梁,{},《历代名画记》,卷七 梁,焦宝愿。下品。姚最云：“早游张、谢，靳固不传。傍求造请，事均盗道。衣制树色，皆自新意；点黛施朱，轻重不失。”在毛稜上，嵇宝钧下。
meso_嵇宝钧,Painter,嵇宝钧,,,,,{},梁,{},《历代名画记》,卷七 梁,嵇宝钧。下品。姚最云：“虽亡师范，而意兼真俗。赋彩鲜丽，观之悦情。”彦远以画性所贵天然，何必师范？
meso_聂松,Painter,聂松,,,,,{},梁,{},《历代名画记》,卷七 梁,聂松。下品。梁帝云：“与嵇同品，言其优劣，僧繇之亚。”在解倩上。《支道林像》传于代。
meso_解倩,Painter,解倩,,,,丁贵,{},梁,{},《历代名画记》,卷七 梁,解倩。中品下。姚最云：“全法蘧、章，笔力不及，通变巧捷，寺壁最长。”《丁贵人弹曲项琵琶图》《五天人像》《九子魔图》传于代。
meso_陆整,Painter,陆整,,,,,{},梁,{},《历代名画记》,卷七 梁,陆整。中品上。《御像》传于代。
meso_吉底俱,Painter,吉底俱,,,,外国,{},梁,{},《历代名画记》,卷七 梁,僧吉底俱，外国人。中品。
meso_顾野王,Painter,顾野王,希冯,,,吴郡,年六十三,陈,{},《历代名画记》,卷八 陈,顾野王，字希冯，吴郡人。七岁通“五经”，善属词，能书画。长为鸿儒，天象、地理，无不毕习。在梁为中领军。时宣城王为扬州，野王善画，王褒善书，俱为宾友，时号“二绝”。入陈，官至黄门侍郎，年六十三，赠右卫将军。见《陈书》。
meso_蒋少游,Painter,蒋少游,,,,乐安博昌,{},后魏,{},《历代名画记》,卷八 后魏,蒋少游，乐安博昌人。敏慧机巧，工书画，善画人物及雕刻。虽有才学，常在剞劂绳墨之间，园湖城殿之侧，识者叹息。少游坦然以为己任，不告疲劳。官至将作大匠、太常少卿、前将军、都水，兼此四官。赠龙骧将军、青州刺史，谥曰质。见《后魏书》。时有郭善明、侯文和、柳俭、闵文和、郭道兴，并以巧思称。
meso_杨乞德,Painter,杨乞德,,,,,{},后魏,{},《历代名画记》,卷八 后魏,杨乞德，封新乡侯。归心释门，施身入寺。善画佛像，价凌昙度。
meso_王由,Painter,王由,茂道,,,,{},后魏,{},《历代名画记》,卷八 后魏,王由，字茂道。善书画，摹画佛像，为时所服。官至东莱太守。见《后魏书》。
