work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_7939e438,維摩詰變相圖一卷,張墨,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,維摩詰變相圖一卷（《梁太清目》所無） ... 右一卷，張墨畫，隋朝官本 。
work_ffac5f61,蘇武圖,蔡斌,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,蘇武圖 ... 右二卷，蔡斌畫 。
work_cb967018,游仙圖,蔡斌,Sui,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,游仙圖 ... 右二卷，蔡斌畫 。
work_903b34a3,悉達太子納妃圖,張善果,Sui,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,悉達太子納妃圖 ... 右二卷，張善果畫，一卷隋朝官本 。
work_9cdb8b3f,靈嘉塔樣,張善果,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,靈嘉塔樣 ... 右二卷，張善果畫，一卷隋朝官本 。
work_7c2f9357,穆天子八駿圖,史粲,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,穆天子八駿圖 ... 右二卷，史粲畫 。（梁太清目所無）
work_f2c6c104,息媯圖,史粲,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,息媯圖（一作史道碩畫） ... 右二卷，史粲畫 。（梁太清目所無）
work_b680c6b3,朱買臣圖,陳公恩,Chen,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,朱買臣圖（《太清目》無） ... 右三卷，陳公恩畫，一卷是隋朝官本 。
work_f34ef730,列女傳仁智圖,陳公恩,Chen,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,列女傳仁智圖 ... 右三卷，陳公恩畫，一卷是隋朝官本 。
work_b6703b02,列女傳貞節圖,陳公恩,Chen,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,列女傳貞節圖 ... 右三卷，陳公恩畫，一卷是隋朝官本 。
work_ed91ce1a,王獻之像,鐘宗之,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,王獻之像 ... 右一卷，鐘宗之畫 。（或作宗斐）
work_5e943074,敗春圖,王殿,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,敗春圖（《梁太清目》無） ... 右一卷，王殿畫，隋朝官本 。
work_0413646f,安期先生圖,謝赫,Southern Qi,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,安期先生圖 ... 右一卷，謝赫畫 。（《梁太清目》無）
work_859fa504,吳山圖,夏侯瞻,Southern Qi,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳山圖 ... 右二卷，夏侯瞻畫 。（《梁太清目》作馬瞻，疑非是，二卷皆無）
work_23cbbf10,楚人祠鬼圖,夏侯瞻,Southern Qi,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,楚人祠鬼圖 ... 右二卷，夏侯瞻畫 。（《梁太清目》作馬瞻，疑非是，二卷皆無）
work_1656147b,藉田圖一卷，全幅長三丈,章愜伯,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,藉田圖一卷，全幅長三丈 ... 右一卷，章愜伯畫，隋朝官本 。（或作繼伯，《太清目》無）
work_07677b1f,渥窪马圖一卷,範懷賢,Sui,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,渥窪马圖一卷 ... 右二卷，範懷賢畫，隋朝官本 。（或作懷堅）
work_ce595e54,孝子屏風一卷,範懷賢,Sui,Figure,Lost,Screen,,,《贞观公私画史》,卷一·画目,孝子屏風一卷（《太清》作弘景畫） ... 右二卷，範懷賢畫，隋朝官本 。（或作懷堅）
work_1bb09380,文殊像一卷,梁元帝,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,文殊像一卷 ... 右六卷，梁元帝畫，並有題跋印記 。（張彥遠《名畫記》又有《職貢圖》）
work_a138b5ec,游春苑圖二卷,梁元帝,Liang,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,游春苑圖二卷 ... 右六卷，梁元帝畫，並有題跋印記 。（張彥遠《名畫記》又有《職貢圖》）
work_990e2f29,芙蓉湖醮鼎圖一卷,梁元帝,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,芙蓉湖醮鼎圖一卷 ... 右六卷，梁元帝畫，並有題跋印記 。（張彥遠《名畫記》又有《職貢圖》）
work_115edd58,鹿圖一卷,梁元帝,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,鹿圖一卷 ... 右六卷，梁元帝畫，並有題跋印記 。（張彥遠《名畫記》又有《職貢圖》）
work_697d90b4,鸛鶴弄陂澤圖一卷,梁元帝,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,鸛鶴弄陂澤圖一卷（上六卷，《太清目》所無） ... 右六卷，梁元帝畫，並有題跋印記 。（張彥遠《名畫記》又有《職貢圖》）
work_1a4863f9,職貢圖三卷,江僧實,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,職貢圖三卷 ... 右四卷，江僧實畫，隋朝官本，亦有梁陳年號題 。（《梁太清目》所載。張彥遠《名畫記》又有《御臨軒圖》）
work_014526e6,小兒戲鴨圖一卷,江僧實,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,小兒戲鴨圖一卷 ... 右四卷，江僧實畫，隋朝官本，亦有梁陳年號題 。（《梁太清目》所載。張彥遠《名畫記》又有《御臨軒圖》）
work_768b147f,五天人樣二卷,解倩,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,五天人樣二卷 ... 右四卷，解倩畫，一卷是隋朝官本 。（《太清目》無）
work_34447bf0,九子魔圖一卷,解倩,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,九子魔圖一卷 ... 右四卷，解倩畫，一卷是隋朝官本 。（《太清目》無）
work_7b7c5e04,丁貴人彈曲項琵琶圖一卷,解倩,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,丁貴人彈曲項琵琶圖一卷 ... 右四卷，解倩畫，一卷是隋朝官本 。（《太清目》無）
work_b687c13b,弗林圖人物器樣二卷,西域僧迦佛陀,Northern Wei,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,弗林圖人物器樣二卷 ... 右六卷，西域僧迦佛陀畫，並得楊素家 。
work_85faa5a4,鬼神樣二卷,西域僧迦佛陀,Northern Wei,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,鬼神樣二卷 ... 右六卷，西域僧迦佛陀畫，並得楊素家 。
work_46213e6a,外國雜獸二卷,西域僧迦佛陀,Northern Wei,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,外國雜獸二卷 ... 右六卷，西域僧迦佛陀畫，並得楊素家 。
work_68d0c902,漢武射蛟圖一卷,張僧繇,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,漢武射蛟圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_864d1ab5,吳王格虎圖一卷,張僧繇,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳王格虎圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_08e51a6d,羊鴉仁躍马圖一卷,張僧繇,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,羊鴉仁躍马圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_eeb8e978,行道天王像一卷,張僧繇,Liang,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,行道天王像一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_2954a9ef,維摩詰像一卷,張僧繇,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,維摩詰像一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_a4e1f267,寶詰像一卷,張僧繇,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,寶詰像一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_2d338107,摩衲仙人像一卷,張僧繇,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,摩衲仙人像一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_9d8166da,朱異像一卷,張僧繇,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,朱異像一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_9da382d2,梁宮人射雉圖一卷,張僧繇,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,梁宮人射雉圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_66b9665d,醉僧圖二卷,張僧繇,Liang,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,醉僧圖二卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_8bb731c3,詠梅圖一卷,張僧繇,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,詠梅圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_3d58213d,橫泉鬥龍一卷,張僧繇,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,橫泉鬥龍一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_8a92cc14,雜人马兵刀圖一卷,張僧繇,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,雜人马兵刀圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_fb998734,昆明二龍圖一卷,張僧繇,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,昆明二龍圖一卷 ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_864c485e,清溪宮水怪圖四卷,張僧繇,Liang,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,清溪宮水怪圖四卷（已上諸畫，《太清目》皆無） ... 右十九卷，張僧繇畫，九卷隋朝官本 。（張彥遠《名畫記》又有《梁武帝像定光像》、《田舍兒舞圖》）
work_3120c4af,楞伽會圖一卷,張儒童,Chen,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,楞伽會圖一卷 ... 右二卷，張儒童畫 。（僧繇之子，《太清目》不載）
work_f061d5e9,寶積變相圖一卷,張儒童,Chen,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,寶積變相圖一卷 ... 右二卷，張儒童畫 。（僧繇之子，《太清目》不載）
work_dc536d07,支道林像一卷,聶松,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,支道林像一卷 ... 右一卷，聶松畫，隋朝官本 。（《梁太清目》不載）
