lit_id,target_ref,source_book,source_chapter,author_ref,quality_rank,quote,source_text,person_id
lit_scmhp_064,何尊師,《圣朝名画评》,卷二 畜獸門第三,刘道醇,妙品,"評曰: 邈卓之虎, 非世俗常見, 往往有不知名者, 猶天下珍玩, 豈易辨哉。裴文睍之水牛, 渾奪生意。楊、 袁二生之魚, 不拘末節, 自得真體。龍章亦善虎兔, 豈常人可及。何尊師所得不為不多。并列妙品。","何尊師, 江南人, 亡其名。善畫貓兒, 罕見其比。所畫有寢者、 覺者、 展膊者、 戲聚者, 皆造於妙。 其毛色純犁, 體態馴擾, 尤可賞愛。",meso_何尊師
lit_scmhp_065,陳用志,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","陳用志, 亦善畫蕃馬。學胡瓌略得其奧, 而多出己意, 自至奇怪。識分數, 曉向背, 甚有所得。",meso_陳用志
lit_scmhp_066,馮清,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","馮清, 閿鄉人。真宗時入圖畫院。所居城南, 相近逆旅多橐駝 , 清常遇之, 雖身務所迫, 必引視 不已, 求其情狀, 然後命筆, 遂致聲譽。亦能畫火, 今景靈官 後壁有硤石道士趙惠宗 坐炎火誦經者是也。",meso_馮清
lit_scmhp_067,王士元,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","王士元, 善畫天廄馬, 雖駑駘疲劣, 亦能為之。骨氣高卑, 皮毛上下, 隨筆所定, 較無差處。至銜勒之飾, 飼秣之所, 皆有可觀。而又筆法高, 形狀頗力, 人所未及。",meso_王士元
lit_scmhp_068,高益,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","高益, 亦善畫蕃馬。於分數盡得身段肥瘠, 蹄踠疏數, 皆取形似, 尤富氣焰。相國寺 東壁阿育王 所乘及戰士、鹿馬等, 皆益之筆, 雖經模寫, 格制由在。",meso_高益
lit_scmhp_069,荀信,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","荀信, 江南人。真廟時為翰林待詔。攻畫龍水。天禧中會靈觀凝祥池御座殿扆上寫吐霧龍, 觀其蟠伏蹲踞, 波濤旁湧, 使人驚賞。後移入禁中。",meso_荀信
lit_scmhp_070,吳懷,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","吳懷, 江南人。善畫龍水。其最佳處, 據孤島, 憑老木, 伏平碐, 拏怒浪, 呼雲自蔽, 有夭矯肉飛之勢。",meso_吳懷
lit_scmhp_071,董羽,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","董羽, 字仲翔, 毗陵人。口吃語不能出, 故有啞子之目。善畫龍魚, 尤長於海水。仕李煜為待詔, 寫香花閣幃床屏 並積水圖, 大見稱譽。建康有隋大司空陳仁果 廟, 堂後 水一壁, 至今由 存。清涼寺畫海水, 及有李煜 八分 題名、 李肅遠 草書, 時人目為三絕。隨煜歸京, 於學士院壁為戲水龍, 於開寶寺東經藏院壁為弄珠龍, 皆為精筆。",meso_董羽
lit_scmhp_072,王道真,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","王道真, 亦善畫魚, 得楊輝之奧。祥符中寫金魚一軸獻丁朱崖, 甚見稱賞。朱崖敗, 籍入內庫。",meso_王道真
lit_scmhp_073,李用及,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","李用及, 京師人, 父隸天武軍。用及能畫天廄馬, 深得韓幹筆法, 人多稱之。為病馬尤有功, 古未有也。",meso_李用及
lit_scmhp_074,張鈞,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","張鈞, 豳國人, 一名翼。善畫番馬及人物, 皆師趙光輔。其運筆落墨, 有刀頭燕尾之狀, 深得其法。但為番族, 面目多類漢人, 於體為失。",meso_張鈴
lit_scmhp_075,辛成,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","辛成, 不知何處人也, 籍隸軍中。攻畫虎, 有精神氣骨, 故當時許其得威厲之 勢, 都下時復 有之。",meso_辛成
lit_scmhp_076,馮進成,《圣朝名画评》,卷二 畜獸門第三,刘道醇,能品,"評曰: 馬之氣骨, 非精筆不能周備。陳用志、 王士元、 高益、 李用及、 張鈐之徒, 各從師法, 更生己意, 皆稱一時之妙, 果求其真鑒, 故有次第。馮駝辛虎, 皆與真迫。如荀信、 吳懷、 董羽, 可謂能於其事矣。馮進成 為犬兔, 深造於妙, 猶以氣韻孤薄, 或有譏 者。皆列能品。","馮進成, 江南人。攻畫犬兔。思慮精巧, 故於寫物能全其精神, 尤善染澤。今致政 田宮傅第, 有進成畫二軸, 其跡可愛。",meso_馮進成
lit_scmhp_077,徐熙,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,神品,"評曰: 士大夫議為花果者, 往往宗尚黃筌、 趙昌之筆, 蓋其寫生設色, 迴出人意。以熙視之, 彼有慚德。筌神而不妙, 昌妙而不神, 神妙俱完, 舍熙無矣。夫精於畫者, 不過薄其彩繪, 以取形似, 於氣骨能全之乎? 熙獨不然, 必先以其墨定其枝葉蕊萼等, 而後傅之以色, 故其氣格前就, 態度彌茂, 與造化之工不甚遠, 宜乎為天下冠也。故列神品。","徐熙, 鍾陵人。世仕僞唐, 為江南名族。熙善花竹林木、 蟬蝶草蟲之類。多遊園圃, 以求情狀, 雖蔬菜莖苗, 亦入圖寫。意出古人之外, 自造於妙。尤能設色, 絕有生意。李煜集英殿盛有熙畫。後卒於家。及煜歸命, 盡入內府。太宗因閱圖書, 見熙畫安榴樹一本, 帶百餘實, 嗟异久之, 曰: “花果之妙, 吾獨知有熙矣, 其餘不足觀也。” 遍示畫臣, 俾為標準。為上稱歎也如此。有孫二人, 崇嗣、 崇勳, 自有傳。",meso_徐熙
lit_scmhp_078,唐希雅,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,神品,"評曰: 江南絕筆, 徐熙、 唐希雅二人而已。 極乎神而盡乎微, 資於假而迫於真, 象生意端, 形造筆下。 希雅終不逮熙者, 吾以翎毛較之耳; 求其竹樹, 殆難優劣。 故列神品。","唐希雅, 嘉興人。 曾祖而上, 家於河北, 因五代離亂, 遷於江右。 希雅善丹青。 僞唐李煜好金索書, 希雅常學之。 乘興縱奇, 因其戰掣之勢, 以寫竹樹, 蓋取幸於一時也。 其為荊槲柘棘、 翎毛草蟲之類, 多得郊野真趣。",meso_唐希雅
lit_scmhp_079,黃筌,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,神品,"評曰: 黃筌老於丹青之學, 命筆皆妙, 誠西州之能士。 可列神品。","黃筌, 尤能寫花竹翎毛, 於孟昶殿畫六鶴。 因目其殿, 當時稱歎, 謂之語曰: “黃筌畫鶴, 薛稷減價。” 廣政中, 昶命筌與其子居寀於八卦殿畫四時山水及諸禽鳥花卉等, 至為精備。 其年冬, 昶將出獵, 因按鷹犬, 其間一鷹離鞴奪舉, 臂者不能制, 遂縱之, 直入殿搏其所畫翎羽。 昶甚嗟賞, 召其學士歐陽炯作八卦殿畫壁記, 仍付史館, 以表能事。
黃筌
太宗朝, 參政蘇公(易簡)得筌所畫墨竹圖, 李公(宗諤)見之, 賞其神異, 作黃筌墨竹贊, 其序曰: “工丹青、 狀花竹者, 雖一蕊一葉, 必須五色具焉, 而後見畫之為用也。 蜀人黃筌則不如是, 以墨染竹, 獨得意於寂寞間, 顧彩繪皆外物, 鄙而不施。 其清姿瘦節, 秋色野興, 具於紈素, 灑然為真。 故不知墨之為聖乎, 竹之為神乎? 惜哉! 筌去世久矣, 後人無繼者。 蜀亡二十年, 蘇公(易簡) 得筌之遺跡兩幅, 寶之如神, 懼恐化去矣, 惟樂安村民得一觀焉。 噫! 清瀟碧湘, 會稽雲夢, 有竹萬頃, 去我千里, 鮮碧蔽野, 寧得而窺。 曷若此圖, 虛堂靜敞, 滿目煙翠, 行立坐卧, 秋光拂人。 又何必雨中移來, 窗外種得, 霜庭月檻, 蕭騷有聲, 然後稱子猷之高興乎? 予歎筌圖之人神, 美翰林之好事, 抽毫抒思, 敢為之贊日; 猗歟黃生, 畫竹有名, 能狀竹意, 是得竹情。 一毫搵筆, 匪丹匪青, 秋思野態, 混然而成。 背石枕水, 蒼蒼數莖, 森然如活, 颯若有聲。 湘江坐看, 嶰谷隨行, 大壁高展, 清陰滿庭。” 又詩云: “惜哉黃公不可親, 空留高價傳千古。 向非精賞值蘇公, 時人委棄如泥土。”",meso_黃筌
lit_scmhp_080,黃居寀,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,神品,"評曰: 居寀之畫鶴, 多得筌骨。 其有佳處, 亦不能決其高下。 至於花竹禽雀, 皆不失筌法。 父子俱入神品者, 惟居家一家云。","黃居寀, 亦善畫花竹翎毛, 多與筌共為之, 其氣骨意思, 深有父風。 孟昶時, 畫四時花雀圖數本, 當時稱絕。 今士人家往往有居寀筆, 誇為珍玩耳。",meso_黃居寀
lit_scmhp_081,趙昌,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","趙昌, 劍南人。 性傲易, 雖遇強勢, 亦不下之。 多遊巴蜀梓、 遂間。 善畫花果, 初師滕昌祐, 後過其藝。 時州伯郡牧爭求筆跡, 昌不肯輕與, 故得者以為珍玩。 大中祥符中, 丁朱崖聞之, 以白金五百兩為昌壽。 昌驚曰: “貴人以賂及我, 非有求乎?” 親往謝之。 朱崖延以東閣, 命畫生菜數窠及爛瓜生果等。 命筆遽成, 俱得形似。 及還蜀中, 尤有聲譽。 晚年多出金購其舊畫, 其自秘也如此。 門生王友亦知名。",meso_趙昌
lit_scmhp_082,陶裔,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","陶裔, 京兆鄠人。 幼警悟, 多巧思, 隸後苑造作所為匠者, 組織珠翠, 為副珈、 步搖、 花奩、 瓔珞之飾, 其功甚微妙, 及結花鈿為羽仙儀仗。 太宗嘉賞之, 且曰: “以此意移於丹青, 安知無後世名!” 裔感上有言, 潛志營學, 遂得祗候於圖畫院。 精於寫生, 日有增至。 召入畫御座扆屏, 裔極其精神, 兩歲方畢。 又畫大殿十二幅屏, 多作祝壽之意, 遷待詔。 裔之筆法與黃筌相近, 故時人語曰: 西蜀黃筌, 東京陶裔。",meso_陶裔
lit_scmhp_083,徐崇嗣,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","徐崇嗣、 崇勳者, 熙之孫也。 善畫草蟲、 時果、 花木、 蠶蠒之類, 尤喜為連樹及墜地棗, 備得形似, 無有及者。 士大夫謂二徐有祖之風。",meso_徐崇嗣
lit_scmhp_084,梅行思,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","梅行思, 江南人。 功畫鬥雞, 至於爪起項引、 回環相擊, 宛有角勝之勢。",meso_梅行思
lit_scmhp_085,解處中,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","解處中, 江南人, 俗呼為解將軍, 不知何謂。 善畫雪竹, 有冒寒之意。 其間多作禽鳥, 或群聚, 或孤立, 如畏凜冽, 足有所觀。",meso_解處中
lit_scmhp_086,王曉,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","王曉, 泗水人。 善畫翎毛, 酷好郭乾暉鴿子, 卒至於妙, 而精神筋骨尤近於郭。",meso_王曉
lit_scmhp_087,毋咸之,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","毋咸之, 江南人。 善畫雞, 其毛色明潤, 瞻視清爽, 大有生意。 今江寧尹馮待制家有咸之紫朝雞一軸, 頗為佳物。",meso_毋咸之
lit_scmhp_088,傅文用,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 陶裔之寫生, 趙昌之設色, 二徐所為, 於形似無愧矣。 行思精爭鬥之勢, 處中長苦寒之景, 王曉、 毋咸之、 傅文用皆有翎毛之癖, 傳諸來世, 愈見珍賞耳。 並列妙品。
唐宿、 唐忠祚, 皆希雅之孫也。 善畫翎毛、 花竹, 多有之。 為翎毛也, 奮迅超逸; 為花竹也, 美艷閑冶, 俱有能格。 京師貴人家多有之。","傅文用, 京師人, 俗以三翁目之。 每見禽鳥飛立, 必凝神詳視, 都忘他好, 遂精於畫。 其為鶉鵲, 能分四時毛羽, 頗有黃筌風概, 至有誤收者。 今畫院僚屬嘗議曰: “傅三翁翎毛渾得生意, 較其真者, 如鑑中見之。” 為流輩所推如此。",meso_傅文用
lit_scmhp_089,夏侯延祐,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","夏侯延祐, 字景休, 蜀中人。 師黃筌, 畫翎毛花竹, 略有聲譽。 仕孟昶為待詔。 後隨昶至京師, 得圖畫院藝學, 為流輩推重。",meso_夏侯延祐
lit_scmhp_090,劉文惠,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","劉文惠, 不知何處人。 善畫翎毛、 花竹, 京師人貴之, 至攜金玉換而不得者,故四方少見。",meso_劉文惠
lit_scmhp_091,王友,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","王友, 字仲益, 蜀人。 師趙昌, 畫花不由筆墨, 專尚設色, 得其芳艷之卉。 今豪貴家得友之筆, 往往目為趙昌, 以其親切, 故難辨。",meso_王友
lit_scmhp_092,道士牛戩,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","道士牛戩, 字受禧, 居本郡注生觀。 貌古性野, 不修人事, 輕財賄, 重信義。 嗜酒自樂, 尤好畫, 所長者披毛之禽, 而與寒雞野鴨, 餘無佳處。 每於酒肆間飲至一斗, 索紙一番, 畫以為質。 及至醒後, 必購而毀去之。",meso_牛戩
lit_scmhp_093,閻士安,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","閻士安, 宛丘人。 疎蕩嗜酒, 尤好作俳優語, 故為豪貴所暱。 習醫術。 善為墨竹及草樹、 荊棘、 土石、 蜞蟹、 燕子等, 皆不用彩繪, 為時輩所推。 故王冀公(德用)好蓄花竹之畫, 士安盡其思慮, 獻墨竹一圖, 甚見稱賞, 由是奏為試四門助教。 士安之竹, 千怪萬狀, 有帶風煙雨雪之勢者, 尤盡其景。",meso_閻士安
lit_scmhp_094,王端,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","王端, 亦善畫墨竹。取唐希雅生竹情狀而為之, 故於向背不失。然端好為山水樹木, 寫竹甚少, 故人間罕得。",meso_王端
lit_scmhp_095,劉夢松,《圣朝名画评》,卷三 花竹翎毛門第四,刘道醇,能品,"評曰: 二唐花竹, 皆得情狀, 所以 善繼其祖矣。 夏侯之於黃筌, 王友之於趙昌, 皆親切於師, 自致能譽。 文惠精於 寫生, 牛戩妙於破毛, 亦一時之佳筆也。 寫墨竹於古無傳, 自沙門元靄及唐希雅、 董羽輩始為之唱。 閻士安下筆 清勁, 造形圓備, 最為長也; 王端僅與 之敵。 識者謂士安得其竿, 王端得其葉, 而夢松又次焉。 皆列能品。","劉夢松, 江南人。 善畫水墨翎毛及草木花竹等, 亦精於墨竹。 今普安院長老 有夢松花竹圖, 花得洛陽之盛, 竹有江上之異, 皆可愛也。",meso_劉夢松
lit_scmhp_096,李雄,《圣朝名画评》,卷三 鬼神門第五,刘道醇,神品,"評曰: 畫鬼神者, 多形狀怪異為能, 於吾何取? 必求諸筋力焉, 以考其精神, 究其威怒。 三者能備, 獨雄而已。 筆勢高邁, 生於自然, 故列神品。","李雄, 北海 人。 略有藝文, 不喜從俗, 尤好丹青之學。 太宗時祗候於圖畫院。 上一日遍詔籍在院中者, 出紈扇, 令各進所畫。 雄曰: “臣之技不精於此, 所學者不過鬼神, 雖三五十尺, 亦能為之。” 上怒, 索劍欲誅雄, 亦無屈意, 俄得釋去。 後遁還鄉曲, 畫本郡龍興寺壁, 為三鬼, 其一鬼執巨蟒呼喊, 有忿怒之勢, 觀者往往驚畏。 富商高生家亦有雄畫舞鍾馗圖, 尤爲精粹。",meso_李雄
lit_scmhp_097,高益,《圣朝名画评》,卷三 鬼神門第五,刘道醇,妙品,"評曰: 高益意思, 千形萬態, 卒不相類, 其功可較, 故列妙品。","高益, 尤精於鬼神。 其意思無窮, 如晝夜然。 曾 畫相國寺壁, 至今稱絕。",meso_高益
lit_scmhp_098,李用及,《圣朝名画评》,卷三 鬼神門第五,刘道醇,能品,"評曰: 鬼神之狀, 雖不可窮, 大約不遠於人, 故用及宗吳道子之畫, 密 有所至。 石恪多用己意, 喜作 詭怪而自擅逸筆, 於筋力能備, 不可易得。 並列能品。","李用及, 亦能畫鬼神。 其體格雄瞻, 筋力 魁壯, 既無所羈束, 又不專詭怪。 凡為鬼神者, 多以面擬金剛, 身擬善神。 用及則不然, 獨宗 吳生之筆。 曾同畫相國寺壁 , 至今稱之。",meso_李用及
lit_scmhp_099,石恪,《圣朝名画评》,卷三 鬼神門第五,刘道醇,能品,"評曰: 鬼神之狀, 雖不可窮, 大約不遠於人, 故用及宗吳道子之畫, 密 有所至。 石恪多用己意, 喜作 詭怪而自擅逸筆, 於筋力能備, 不可易得。 並列能品。","石恪, 亦攻畫鬼神。 出意為詭怪之狀, 不犯古今, 頗有筆力。 嘗為五丁開山 及巨靈擘太華圖, 大 為人推賞。",meso_石恪
lit_scmhp_100,郭忠恕,《圣朝名画评》,卷三 屋木門第六,刘道醇,神品,"評曰: 畫之為 屋木, 猶書之有篆籀 , 蓋一定之體, 必在端謹詳備, 然後為最。 忠恕俱為當時第一, 豈其 二者之法相近而然耶? 可列神品。","郭忠恕, 字恕先, 無棣滴河 人。 有藝文, 善篆籀隸書。 周時為國子博士兼宗正丞。 太祖有天下, 忠恕以忤旨流嶺南 , 道死槁 葬。 其後許還鄉國, 發壙, 餘 衣櫛而已, 時人以為屍解, 上亦遣使祠 之。 忠恕尤能丹青, 為屋木樓觀, 一時之絕也。 上折下筭, 一斜百隨, 咸取磚木諸匠本法, 略不相背。 其氣勢高爽, 戶牖深祕, 盡合唐格, 尤有所觀。 (凡唐畫屋宇, 柱頭坐鬥, 飛檐直插。 今之畫者, 先取折勢, 翻檐竦 壯, 更加琥珀枋, 及於柱頭添鋪矣。) 凡欲畫, 多與王士元對手。 而忠恕於人物不深留意, 往往自為屋木, 假士元 寫人物於中, 以成全美。",meso_郭忠恕
